TIME,CH1,CH2,CH3,CH4
-4.96E-01,0.36,0.18,0.12,-0.02
-4.96E-01,0.36,0.18,0.12,-0.06
-4.96E-01,0.32,0.18,0.08,-0.06
-4.96E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.32,0.18,0.08,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.32,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.22,0.12,-0.02
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.32,0.18,0.08,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.08,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.36,0.22,0.08,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.08,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.08,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.08,-0.02
-4.95E-01,0.32,0.22,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.22,0.08,-0.06
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.08,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.22,0.12,-0.02
-4.95E-01,0.36,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.08,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.32,0.22,0.08,-0.02
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.08,-0.06
-4.95E-01,0.36,0.18,0.08,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.22,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.22,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.22,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.36,0.18,0.08,-0.02
-4.95E-01,0.36,0.18,0.12,-0.02
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.22,0.12,-0.06
-4.95E-01,0.32,0.18,0.12,-0.06
-4.95E-01,0.36,0.18,0.12,-0.06
-4.95E-01,0.32,0.18,0.08,-0.06
-4.94E-01,0.32,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.32,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.32,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.08,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.32,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.08,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.32,0.18,0.08,-0.06
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.08,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.32,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.08,-0.06
-4.94E-01,0.32,0.18,0.08,-0.02
-4.94E-01,0.32,0.18,0.08,-0.02
-4.94E-01,0.36,0.22,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.08,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.32,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.32,0.18,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.08,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.32,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.22,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.08,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.08,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.06
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.32,0.18,0.12,-0.02
-4.94E-01,0.32,0.18,0.12,-0.02
-4.94E-01,0.36,0.22,0.08,-0.06
-4.94E-01,0.36,0.22,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.32,0.22,0.08,-0.06
-4.94E-01,0.36,0.18,0.08,-0.06
-4.94E-01,0.36,0.22,0.12,-0.06
-4.94E-01,0.36,0.18,0.12,-0.02
-4.94E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.08,-0.02
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.32,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.32,0.18,0.12,-0.06
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.08,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.4,0.18,0.16,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.16,-0.02
-4.93E-01,0.4,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.08,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.4,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.4,0.22,0.08,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.08,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.4,0.22,0.16,-0.02
-4.93E-01,0.4,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.4,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.4,0.22,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.4,0.18,0.12,-0.06
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.4,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.4,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.08,-0.06
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.4,0.22,0.12,-0.02
-4.93E-01,0.4,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.22,0.12,-0.06
-4.93E-01,0.4,0.18,0.08,-0.02
-4.93E-01,0.36,0.18,0.08,-0.06
-4.93E-01,0.36,0.22,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.4,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.02
-4.93E-01,0.36,0.18,0.12,-0.06
-4.93E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.16,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.06
-4.92E-01,0.36,0.18,0.12,-0.06
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.16,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.06
-4.92E-01,0.36,0.22,0.12,-0.06
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.06
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.16,-0.06
-4.92E-01,0.36,0.22,0.16,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.4,0.22,0.16,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.16,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.18,0.12,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.02
-4.92E-01,0.36,0.18,0.12,-0.02
-4.92E-01,0.4,0.22,0.16,-0.02
-4.92E-01,0.4,0.18,0.16,-0.02
-4.92E-01,0.36,0.22,0.16,-0.02
-4.92E-01,0.4,0.18,0.16,-0.02
-4.92E-01,0.36,0.22,0.16,-0.02
-4.92E-01,0.36,0.22,0.12,-0.02
-4.92E-01,0.4,0.22,0.12,-0.06
-4.91E-01,0.4,0.22,0.16,-0.02
-4.91E-01,0.4,0.22,0.16,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.16,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.36,0.18,0.16,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.06
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.16,-0.02
-4.91E-01,0.4,0.22,0.16,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.18,0.16,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.4,0.18,0.16,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.16,-0.02
-4.91E-01,0.4,0.18,0.12,-0.02
-4.91E-01,0.36,0.22,0.08,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.06
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.36,0.22,0.16,-0.02
-4.91E-01,0.4,0.26,0.16,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
-4.91E-01,0.4,0.22,0.12,-0.02
